test_no,crash_type,angle,speed_kph,category
10354,VEHICLE INTO POLE,270.0,32.54,Side
10355,IMPACTOR INTO VEHICLE,270.0,62.07,Side
10356,VEHICLE INTO POLE,270.0,32.61,Side
10357,IMPACTOR INTO VEHICLE,270.0,62.04,Side
10358,IMPACTOR INTO VEHICLE,270.0,61.96,Side
10359,VEHICLE INTO POLE,270.0,32.08,Side
10360,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10361,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10362,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10363,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10364,IMPACTOR INTO VEHICLE,270.0,61.51,Side
10365,VEHICLE INTO POLE,270.0,32.71,Side
10380,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10381,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10382,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10383,VEHICLE INTO BARRIER,0.0,56.41,Frontal
10384,IMPACTOR INTO VEHICLE,270.0,61.82,Side
10385,VEHICLE INTO POLE,270.0,32.08,Side
10386,VEHICLE INTO POLE,270.0,32.11,Side
10387,VEHICLE INTO BARRIER,0.0,56.07,Frontal
10388,IMPACTOR INTO VEHICLE,270.0,62.15,Side
10389,VEHICLE INTO POLE,270.0,32.04,Side
10390,IMPACTOR INTO VEHICLE,270.0,61.59,Side
10391,VEHICLE INTO BARRIER,0.0,56.32,Frontal
10551,VEHICLE INTO BARRIER,0.0,57.04,Frontal
10552,VEHICLE INTO BARRIER,0.0,56.52,Frontal
10553,IMPACTOR INTO VEHICLE,270.0,61.98,Side
10554,VEHICLE INTO POLE,270.0,32.28,Side
10555,VEHICLE INTO BARRIER,0.0,56.71,Frontal
10556,VEHICLE INTO BARRIER,0.0,56.02,Frontal
10557,VEHICLE INTO BARRIER,0.0,56.97,Frontal
10558,VEHICLE INTO POLE,270.0,32.68,Side
10559,IMPACTOR INTO VEHICLE,270.0,62.08,Side
10561,IMPACTOR INTO VEHICLE,270.0,61.83,Side
10562,VEHICLE INTO BARRIER,0.0,56.61,Frontal
10566,IMPACTOR INTO VEHICLE,270.0,61.88,Side
10567,IMPACTOR INTO VEHICLE,270.0,62.23,Side
10568,VEHICLE INTO POLE,270.0,32.29,Side
10569,VEHICLE INTO POLE,270.0,32.32,Side
10570,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10571,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10572,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10573,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10574,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10575,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
10576,VEHICLE INTO BARRIER,0.0,56.13,Frontal
10627,VEHICLE INTO POLE,270.0,32.1,Side
10634,IMPACTOR INTO VEHICLE,270.0,61.27,Side
10635,VEHICLE INTO BARRIER,0.0,56.14,Frontal
10636,IMPACTOR INTO VEHICLE,270.0,62.35,Side
10637,VEHICLE INTO POLE,270.0,32.28,Side
10638,VEHICLE INTO BARRIER,0.0,56.56,Frontal
10639,VEHICLE INTO POLE,270.0,32.1,Side
10640,VEHICLE INTO POLE,270.0,32.22,Side
10641,IMPACTOR INTO VEHICLE,270.0,61.9,Side
10642,VEHICLE INTO BARRIER,0.0,56.34,Frontal
10643,IMPACTOR INTO VEHICLE,270.0,62.09,Side
10644,VEHICLE INTO POLE,270.0,32.24,Side
10645,IMPACTOR INTO VEHICLE,270.0,61.98,Side
10646,IMPACTOR INTO VEHICLE,270.0,62.14,Side
10647,VEHICLE INTO BARRIER,0.0,56.13,Frontal
10648,VEHICLE INTO BARRIER,0.0,56.34,Frontal
10649,VEHICLE INTO POLE,270.0,32.22,Side
10650,VEHICLE INTO POLE,270.0,32.25,Side
10651,VEHICLE INTO BARRIER,0.0,56.41,Frontal
10652,VEHICLE INTO BARRIER,0.0,56.31,Frontal
10653,IMPACTOR INTO VEHICLE,270.0,61.76,Side
10654,IMPACTOR INTO VEHICLE,270.0,62.05,Side
10655,VEHICLE INTO POLE,270.0,32.1,Side
10656,VEHICLE INTO BARRIER,0.0,56.19,Frontal
10657,VEHICLE INTO POLE,270.0,32.19,Side
10658,IMPACTOR INTO VEHICLE,270.0,62.24,Side
10659,VEHICLE INTO POLE,270.0,32.42,Side
10660,VEHICLE INTO BARRIER,0.0,56.21,Frontal
10661,VEHICLE INTO POLE,270.0,31.81,Side
10662,VEHICLE INTO POLE,270.0,32.26,Side
10663,IMPACTOR INTO VEHICLE,270.0,62.38,Side
10664,IMPACTOR INTO VEHICLE,270.0,62.01,Side
10665,VEHICLE INTO POLE,270.0,30.86,Side
10666,IMPACTOR INTO VEHICLE,270.0,52.68,Side
10670,IMPACTOR INTO VEHICLE,270.0,61.86,Side
10671,VEHICLE INTO BARRIER,0.0,56.72,Frontal
10672,VEHICLE INTO BARRIER,0.0,56.11,Frontal
10673,VEHICLE INTO BARRIER,0.0,56.47,Frontal
10674,IMPACTOR INTO VEHICLE,270.0,62.1,Side
10675,VEHICLE INTO BARRIER,0.0,56.13,Frontal
10677,VEHICLE INTO POLE,270.0,32.17,Side
10680,VEHICLE INTO BARRIER,0.0,56.62,Frontal
10681,VEHICLE INTO BARRIER,0.0,55.89,Frontal
10682,VEHICLE INTO BARRIER,0.0,56.53,Frontal
10683,IMPACTOR INTO VEHICLE,270.0,61.8,Side
10684,VEHICLE INTO POLE,270.0,31.42,Side
10685,VEHICLE INTO POLE,270.0,32.32,Side
10687,VEHICLE INTO POLE,270.0,32.21,Side
10690,VEHICLE INTO BARRIER,0.0,56.73,Frontal
10700,IMPACTOR INTO VEHICLE,270.0,62.2,Side
10701,VEHICLE INTO POLE,270.0,32.29,Side
10702,VEHICLE INTO BARRIER,0.0,56.27,Frontal
10703,VEHICLE INTO POLE,270.0,32.23,Side
10704,VEHICLE INTO BARRIER,0.0,56.27,Frontal
10705,IMPACTOR INTO VEHICLE,270.0,62.45,Side
10706,VEHICLE INTO BARRIER,0.0,56.53,Frontal
10707,VEHICLE INTO POLE,270.0,32.23,Side
10708,IMPACTOR INTO VEHICLE,270.0,61.86,Side
10709,VEHICLE INTO BARRIER,0.0,56.31,Frontal
10710,IMPACTOR INTO VEHICLE,270.0,62.08,Side
10711,VEHICLE INTO POLE,270.0,32.47,Side
10712,VEHICLE INTO BARRIER,0.0,56.48,Frontal
10713,VEHICLE INTO BARRIER,0.0,56.48,Frontal
10714,VEHICLE INTO BARRIER,0.0,56.29,Frontal
10715,VEHICLE INTO POLE,270.0,32.28,Side
10716,IMPACTOR INTO VEHICLE,270.0,61.99,Side
10717,VEHICLE INTO POLE,270.0,32.72,Side
10718,IMPACTOR INTO VEHICLE,270.0,61.82,Side
10719,IMPACTOR INTO VEHICLE,270.0,62.13,Side
10720,VEHICLE INTO POLE,270.0,32.4,Side
10721,VEHICLE INTO BARRIER,0.0,56.01,Frontal
10722,IMPACTOR INTO VEHICLE,270.0,61.93,Side
10723,VEHICLE INTO POLE,270.0,32.22,Side
10724,VEHICLE INTO BARRIER,0.0,56.48,Frontal
10725,VEHICLE INTO BARRIER,0.0,56.23,Frontal
10732,VEHICLE INTO BARRIER,0.0,55.91,Frontal
10733,VEHICLE INTO BARRIER,0.0,56.73,Frontal
10734,VEHICLE INTO POLE,270.0,32.24,Side
10735,IMPACTOR INTO VEHICLE,270.0,61.94,Side
10737,VEHICLE INTO BARRIER,0.0,56.46,Frontal
10738,VEHICLE INTO POLE,270.0,32.28,Side
10739,IMPACTOR INTO VEHICLE,270.0,61.96,Side
10763,VEHICLE INTO BARRIER,0.0,56.56,Frontal
10764,IMPACTOR INTO VEHICLE,270.0,62.17,Side
10765,VEHICLE INTO POLE,270.0,31.87,Side
10766,VEHICLE INTO POLE,270.0,32.36,Side
10767,IMPACTOR INTO VEHICLE,270.0,62.27,Side
10768,VEHICLE INTO BARRIER,0.0,56.0,Frontal
10769,IMPACTOR INTO VEHICLE,270.0,61.85,Side
10770,VEHICLE INTO BARRIER,0.0,56.62,Frontal
10771,IMPACTOR INTO VEHICLE,270.0,62.12,Side
10772,VEHICLE INTO POLE,270.0,32.22,Side
10773,VEHICLE INTO POLE,270.0,32.25,Side
10774,IMPACTOR INTO VEHICLE,270.0,62.55,Side
10776,IMPACTOR INTO VEHICLE,270.0,62.18,Side
10777,VEHICLE INTO POLE,270.0,32.53,Side
10778,VEHICLE INTO BARRIER,0.0,56.3,Frontal
10779,VEHICLE INTO POLE,270.0,32.45,Side
10780,IMPACTOR INTO VEHICLE,270.0,62.07,Side
10791,VEHICLE INTO POLE,270.0,32.35,Side
10792,IMPACTOR INTO VEHICLE,270.0,61.86,Side
10793,VEHICLE INTO BARRIER,0.0,56.34,Frontal
10797,VEHICLE INTO BARRIER,0.0,56.33,Frontal
10798,IMPACTOR INTO VEHICLE,270.0,61.81,Side
10805,VEHICLE INTO POLE,270.0,30.97,Side
10807,VEHICLE INTO BARRIER,0.0,56.33,Frontal
10816,VEHICLE INTO BARRIER,0.0,55.71,Frontal
10817,VEHICLE INTO POLE,270.0,31.87,Side
10818,IMPACTOR INTO VEHICLE,270.0,61.95,Side
10821,VEHICLE INTO POLE,270.0,32.39,Side
10823,IMPACTOR INTO VEHICLE,270.0,61.64,Side
10824,IMPACTOR INTO VEHICLE,345.0,89.62,Rear
10825,IMPACTOR INTO VEHICLE,345.0,90.12,Rear
10826,VEHICLE INTO BARRIER,0.0,56.84,Frontal
10827,IMPACTOR INTO VEHICLE,270.0,61.68,Side
10828,VEHICLE INTO POLE,270.0,32.49,Side
10829,VEHICLE INTO POLE,270.0,32.38,Side
10830,VEHICLE INTO BARRIER,0.0,56.44,Frontal
10831,VEHICLE INTO BARRIER,0.0,56.18,Frontal
10833,IMPACTOR INTO VEHICLE,270.0,61.96,Side
10834,VEHICLE INTO POLE,270.0,32.39,Side
10835,IMPACTOR INTO VEHICLE,270.0,61.69,Side
10836,VEHICLE INTO BARRIER,0.0,56.1,Frontal
10837,VEHICLE INTO BARRIER,0.0,56.1,Frontal
10838,VEHICLE INTO POLE,270.0,32.48,Side
10839,IMPACTOR INTO VEHICLE,270.0,62.14,Side
10840,IMPACTOR INTO VEHICLE,270.0,62.03,Side
10841,VEHICLE INTO POLE,285.0,32.01,Side
10842,VEHICLE INTO POLE,285.0,31.98,Side
10843,IMPACTOR INTO VEHICLE,270.0,62.12,Side
10844,IMPACTOR INTO VEHICLE,270.0,61.26,Side
10845,VEHICLE INTO POLE,285.0,31.9,Side
10846,VEHICLE INTO POLE,270.0,31.59,Side
10849,VEHICLE INTO POLE,270.0,31.13,Side
10850,VEHICLE INTO POLE,270.0,31.16,Side
10865,VEHICLE INTO BARRIER,0.0,56.15,Frontal
10911,VEHICLE INTO POLE,270.0,32.54,Side
10912,IMPACTOR INTO VEHICLE,270.0,62.11,Side
10913,IMPACTOR INTO VEHICLE,270.0,62.07,Side
10914,VEHICLE INTO BARRIER,0.0,56.24,Frontal
10915,IMPACTOR INTO VEHICLE,270.0,61.8,Side
10916,VEHICLE INTO POLE,270.0,32.3,Side
10917,VEHICLE INTO BARRIER,0.0,56.88,Frontal
10918,VEHICLE INTO BARRIER,0.0,56.57,Frontal
10919,IMPACTOR INTO VEHICLE,270.0,61.87,Side
10920,IMPACTOR INTO VEHICLE,270.0,61.87,Side
10921,VEHICLE INTO BARRIER,0.0,55.83,Frontal
10922,VEHICLE INTO POLE,270.0,31.95,Side
10923,VEHICLE INTO POLE,270.0,32.19,Side
10924,VEHICLE INTO BARRIER,0.0,55.96,Frontal
10925,VEHICLE INTO BARRIER,0.0,56.43,Frontal
10926,IMPACTOR INTO VEHICLE,270.0,61.91,Side
10927,VEHICLE INTO POLE,270.0,32.11,Side
10928,VEHICLE INTO POLE,270.0,32.02,Side
10959,IMPACTOR INTO VEHICLE,270.0,62.2,Side
10960,VEHICLE INTO POLE,270.0,32.5,Side
10961,VEHICLE INTO BARRIER,0.0,56.55,Frontal
10962,VEHICLE INTO BARRIER,0.0,56.43,Frontal
10963,VEHICLE INTO BARRIER,0.0,56.25,Frontal
10964,IMPACTOR INTO VEHICLE,270.0,61.76,Side
10965,IMPACTOR INTO VEHICLE,270.0,61.79,Side
10966,VEHICLE INTO BARRIER,0.0,56.21,Frontal
10967,VEHICLE INTO POLE,270.0,32.36,Side
10968,IMPACTOR INTO VEHICLE,270.0,61.69,Side
10969,VEHICLE INTO POLE,270.0,32.47,Side
10970,VEHICLE INTO BARRIER,0.0,55.51,Frontal
10971,VEHICLE INTO BARRIER,0.0,56.26,Frontal
10972,IMPACTOR INTO VEHICLE,270.0,61.92,Side
10973,VEHICLE INTO POLE,270.0,32.05,Side
10974,VEHICLE INTO BARRIER,0.0,56.24,Frontal
10975,VEHICLE INTO POLE,270.0,32.25,Side
10976,VEHICLE INTO BARRIER,0.0,56.37,Frontal
10977,VEHICLE INTO BARRIER,0.0,56.71,Frontal
10978,IMPACTOR INTO VEHICLE,270.0,62.13,Side
10979,IMPACTOR INTO VEHICLE,270.0,62.25,Side
10980,VEHICLE INTO POLE,270.0,32.03,Side
10981,IMPACTOR INTO VEHICLE,270.0,61.98,Side
10982,VEHICLE INTO BARRIER,0.0,56.85,Frontal
10983,VEHICLE INTO POLE,270.0,32.46,Side
10984,VEHICLE INTO POLE,270.0,32.28,Side
10985,IMPACTOR INTO VEHICLE,270.0,61.91,Side
10986,VEHICLE INTO BARRIER,0.0,56.18,Frontal
10987,VEHICLE INTO POLE,270.0,32.23,Side
10988,VEHICLE INTO BARRIER,0.0,56.34,Frontal
10989,VEHICLE INTO POLE,270.0,31.7,Side
10990,IMPACTOR INTO VEHICLE,270.0,61.94,Side
10991,VEHICLE INTO POLE,270.0,32.26,Side
10992,IMPACTOR INTO VEHICLE,270.0,61.98,Side
10993,VEHICLE INTO BARRIER,0.0,56.37,Frontal
10995,IMPACTOR INTO VEHICLE,270.0,61.92,Side
10996,VEHICLE INTO POLE,270.0,31.49,Side
10997,VEHICLE INTO POLE,270.0,32.39,Side
10998,IMPACTOR INTO VEHICLE,270.0,61.82,Side
10999,VEHICLE INTO BARRIER,0.0,56.29,Frontal
11000,SLED WITHOUT VEHICLE BODY,0.0,47.7,Sled
11001,SLED WITHOUT VEHICLE BODY,0.0,47.6,Sled
11002,SLED WITHOUT VEHICLE BODY,0.0,48.3,Sled
11003,SLED WITHOUT VEHICLE BODY,0.0,48.4,Sled
11004,SLED WITHOUT VEHICLE BODY,0.0,48.8,Sled
11005,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11006,SLED WITHOUT VEHICLE BODY,0.0,48.0,Sled
11007,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11008,SLED WITHOUT VEHICLE BODY,0.0,48.1,Sled
11009,SLED WITHOUT VEHICLE BODY,0.0,47.7,Sled
11010,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11011,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11012,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11013,SLED WITHOUT VEHICLE BODY,0.0,47.7,Sled
11014,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11015,SLED WITHOUT VEHICLE BODY,0.0,48.0,Sled
11016,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11017,SLED WITHOUT VEHICLE BODY,0.0,47.7,Sled
11018,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11019,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11020,SLED WITHOUT VEHICLE BODY,0.0,47.5,Sled
11021,SLED WITHOUT VEHICLE BODY,0.0,47.5,Sled
11022,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11023,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11024,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11025,SLED WITHOUT VEHICLE BODY,0.0,47.8,Sled
11026,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11027,SLED WITHOUT VEHICLE BODY,0.0,48.1,Sled
11028,SLED WITHOUT VEHICLE BODY,0.0,48.0,Sled
11029,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11030,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11031,SLED WITHOUT VEHICLE BODY,0.0,48.1,Sled
11032,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11033,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11034,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11035,SLED WITHOUT VEHICLE BODY,0.0,47.9,Sled
11036,SLED WITHOUT VEHICLE BODY,0.0,48.3,Sled
11037,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11038,SLED WITHOUT VEHICLE BODY,0.0,48.0,Sled
11039,SLED WITHOUT VEHICLE BODY,0.0,48.1,Sled
11040,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11041,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11042,SLED WITHOUT VEHICLE BODY,0.0,47.7,Sled
11043,SLED WITHOUT VEHICLE BODY,0.0,48.2,Sled
11044,SLED WITHOUT VEHICLE BODY,0.0,48.4,Sled
11045,VEHICLE INTO POLE,270.0,32.21,Side
11046,IMPACTOR INTO VEHICLE,270.0,61.75,Side
11047,VEHICLE INTO BARRIER,0.0,56.15,Frontal
11048,IMPACTOR INTO VEHICLE,270.0,61.76,Side
11049,VEHICLE INTO BARRIER,0.0,56.32,Frontal
11050,VEHICLE INTO POLE,270.0,32.42,Side
11051,VEHICLE INTO POLE,270.0,32.53,Side
11052,IMPACTOR INTO VEHICLE,270.0,61.78,Side
11053,VEHICLE INTO BARRIER,0.0,56.21,Frontal
11054,VEHICLE INTO POLE,270.0,32.33,Side
11055,IMPACTOR INTO VEHICLE,270.0,61.72,Side
11056,VEHICLE INTO BARRIER,0.0,56.3,Frontal
11062,VEHICLE INTO POLE,270.0,31.04,Side
11063,VEHICLE INTO POLE,270.0,32.22,Side
11064,VEHICLE INTO BARRIER,0.0,56.26,Frontal
11065,IMPACTOR INTO VEHICLE,270.0,61.68,Side
11066,VEHICLE INTO BARRIER,0.0,56.09,Frontal
11067,VEHICLE INTO POLE,270.0,32.21,Side
11068,IMPACTOR INTO VEHICLE,270.0,62.0,Side
11069,VEHICLE INTO POLE,270.0,32.27,Side
11071,IMPACTOR INTO VEHICLE,270.0,61.95,Side
11072,VEHICLE INTO POLE,270.0,32.22,Side
11074,IMPACTOR INTO VEHICLE,270.0,62.01,Side
11076,VEHICLE INTO POLE,270.0,32.28,Side
11077,IMPACTOR INTO VEHICLE,270.0,61.81,Side
11078,VEHICLE INTO POLE,270.0,32.52,Side
11079,VEHICLE INTO BARRIER,0.0,56.66,Frontal
11080,IMPACTOR INTO VEHICLE,270.0,61.7,Side
11081,VEHICLE INTO BARRIER,0.0,56.63,Frontal
11082,VEHICLE INTO POLE,270.0,32.61,Side
11083,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11084,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11085,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11086,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11087,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11088,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11089,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11090,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11091,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11092,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11093,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11094,SLED WITH VEHICLE BODY,0.0,0.0,Sled
11095,VEHICLE INTO BARRIER,0.0,56.01,Frontal
11096,VEHICLE INTO BARRIER,0.0,56.36,Frontal
11098,SLED WITH VEHICLE BODY,0.0,68.12,Sled
11099,SLED WITH VEHICLE BODY,0.0,67.96,Sled
11100,SLED WITH VEHICLE BODY,0.0,67.96,Sled
11101,SLED WITH VEHICLE BODY,0.0,68.1,Sled
11102,SLED WITH VEHICLE BODY,0.0,67.83,Sled
11103,SLED WITHOUT VEHICLE BODY,0.0,47.52,Sled
11104,SLED WITHOUT VEHICLE BODY,0.0,47.55,Sled
11105,SLED WITHOUT VEHICLE BODY,0.0,47.56,Sled
11106,SLED WITHOUT VEHICLE BODY,0.0,47.49,Sled
11107,SLED WITHOUT VEHICLE BODY,0.0,47.68,Sled
11108,SLED WITHOUT VEHICLE BODY,0.0,47.6,Sled
11109,SLED WITHOUT VEHICLE BODY,0.0,47.73,Sled
11110,SLED WITHOUT VEHICLE BODY,0.0,47.66,Sled
11127,IMPACTOR INTO VEHICLE,270.0,61.75,Side
11128,VEHICLE INTO POLE,270.0,32.5,Side
11129,VEHICLE INTO BARRIER,0.0,56.42,Frontal
11135,IMPACTOR INTO VEHICLE,270.0,52.73,Side
11136,VEHICLE INTO POLE,270.0,32.22,Side
11137,IMPACTOR INTO VEHICLE,270.0,61.89,Side
11146,VEHICLE INTO BARRIER,0.0,56.35,Frontal
11147,IMPACTOR INTO VEHICLE,270.0,62.11,Side
11148,VEHICLE INTO POLE,270.0,32.36,Side
11149,VEHICLE INTO BARRIER,0.0,56.25,Frontal
11150,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11151,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11152,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11153,IMPACTOR INTO VEHICLE,270.0,61.89,Side
11154,VEHICLE INTO POLE,270.0,32.13,Side
11155,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11156,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11159,VEHICLE INTO POLE,270.0,32.0,Side
11160,IMPACTOR INTO VEHICLE,270.0,61.72,Side
11161,VEHICLE INTO POLE,270.0,32.67,Side
11162,IMPACTOR INTO VEHICLE,270.0,62.38,Side
11246,SLED WITH VEHICLE BODY,0.0,52.55,Sled
11247,SLED WITH VEHICLE BODY,0.0,52.63,Sled
11248,SLED WITH VEHICLE BODY,0.0,52.17,Sled
11249,SLED WITH VEHICLE BODY,0.0,52.5,Sled
11250,SLED WITH VEHICLE BODY,0.0,52.29,Sled
11251,SLED WITH VEHICLE BODY,0.0,52.14,Sled
11252,SLED WITH VEHICLE BODY,0.0,52.42,Sled
11253,SLED WITH VEHICLE BODY,0.0,52.74,Sled
11254,SLED WITH VEHICLE BODY,0.0,52.22,Sled
11255,SLED WITH VEHICLE BODY,0.0,52.45,Sled
11256,SLED WITH VEHICLE BODY,0.0,52.19,Sled
11257,SLED WITH VEHICLE BODY,0.0,52.08,Sled
11258,SLED WITH VEHICLE BODY,0.0,52.29,Sled
11259,SLED WITH VEHICLE BODY,0.0,52.37,Sled
11260,SLED WITH VEHICLE BODY,0.0,52.19,Sled
11261,SLED WITH VEHICLE BODY,0.0,52.38,Sled
11262,SLED WITH VEHICLE BODY,0.0,52.38,Sled
11263,SLED WITH VEHICLE BODY,0.0,52.13,Sled
11264,VEHICLE INTO BARRIER,0.0,56.33,Frontal
11265,IMPACTOR INTO VEHICLE,270.0,62.14,Side
11266,VEHICLE INTO POLE,270.0,32.27,Side
11267,IMPACTOR INTO VEHICLE,270.0,62.07,Side
11268,VEHICLE INTO BARRIER,0.0,56.37,Frontal
11269,VEHICLE INTO POLE,270.0,32.38,Side
11270,VEHICLE INTO BARRIER,0.0,56.2,Frontal
11272,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11273,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11284,VEHICLE INTO BARRIER,30.0,48.08,Frontal
11285,VEHICLE INTO BARRIER,0.0,48.17,Frontal
11286,VEHICLE INTO BARRIER,30.0,48.11,Frontal
11288,VEHICLE INTO BARRIER,0.0,56.63,Frontal
11289,IMPACTOR INTO VEHICLE,270.0,62.23,Side
11290,VEHICLE INTO POLE,270.0,32.14,Side
11291,VEHICLE INTO BARRIER,0.0,56.52,Frontal
11292,IMPACTOR INTO VEHICLE,270.0,62.09,Side
11293,IMPACTOR INTO VEHICLE,270.0,61.96,Side
11294,VEHICLE INTO POLE,270.0,32.59,Side
11295,VEHICLE INTO BARRIER,0.0,56.79,Frontal
11296,VEHICLE INTO BARRIER,0.0,56.47,Frontal
11297,IMPACTOR INTO VEHICLE,270.0,62.34,Side
11298,VEHICLE INTO BARRIER,0.0,56.25,Frontal
11299,VEHICLE INTO BARRIER,0.0,56.23,Frontal
11341,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11342,STATIC AIR BAG TEST SIDE,0.0,0.0,Side
11344,VEHICLE INTO POLE,270.0,32.22,Side
11345,VEHICLE INTO BARRIER,30.0,47.78,Frontal
11346,VEHICLE INTO BARRIER,30.0,40.63,Frontal
11347,VEHICLE INTO BARRIER,0.0,56.28,Frontal
11348,IMPACTOR INTO VEHICLE,270.0,62.32,Side
11349,VEHICLE INTO POLE,270.0,32.12,Side
11350,VEHICLE INTO BARRIER,0.0,56.64,Frontal
11351,IMPACTOR INTO VEHICLE,270.0,61.96,Side
11352,IMPACTOR INTO VEHICLE,270.0,61.81,Side
11353,VEHICLE INTO POLE,270.0,32.33,Side
11356,VEHICLE INTO BARRIER,0.0,56.39,Frontal
11357,IMPACTOR INTO VEHICLE,270.0,62.15,Side
11358,VEHICLE INTO POLE,270.0,32.22,Side
11359,VEHICLE INTO POLE,270.0,32.19,Side
11360,IMPACTOR INTO VEHICLE,270.0,62.02,Side
11361,VEHICLE INTO BARRIER,0.0,39.34,Frontal
11362,VEHICLE INTO BARRIER,30.0,47.7,Frontal
11363,VEHICLE INTO BARRIER,30.0,40.11,Frontal
11364,VEHICLE INTO BARRIER,0.0,39.77,Frontal
11375,VEHICLE INTO POLE,270.0,32.84,Side
11376,IMPACTOR INTO VEHICLE,270.0,61.83,Side
11377,VEHICLE INTO BARRIER,0.0,56.5,Frontal
11378,VEHICLE INTO BARRIER,0.0,56.54,Frontal
11379,IMPACTOR INTO VEHICLE,270.0,61.92,Side
11380,VEHICLE INTO BARRIER,0.0,56.51,Frontal
11381,VEHICLE INTO POLE,270.0,32.21,Side
11382,IMPACTOR INTO VEHICLE,270.0,61.97,Side
11383,VEHICLE INTO BARRIER,0.0,56.14,Frontal
11384,VEHICLE INTO POLE,270.0,32.18,Side
11385,VEHICLE INTO POLE,270.0,32.27,Side
11386,IMPACTOR INTO VEHICLE,270.0,62.36,Side
11387,VEHICLE INTO POLE,270.0,32.32,Side
11388,IMPACTOR INTO VEHICLE,270.0,61.97,Side
11391,VEHICLE INTO BARRIER,0.0,56.35,Frontal
11393,IMPACTOR INTO VEHICLE,270.0,62.23,Side
11394,VEHICLE INTO BARRIER,0.0,56.63,Frontal
11395,VEHICLE INTO POLE,270.0,32.2,Side
11396,VEHICLE INTO BARRIER,0.0,56.22,Frontal
11397,IMPACTOR INTO VEHICLE,270.0,61.37,Side
11398,VEHICLE INTO POLE,270.0,32.37,Side
11399,VEHICLE INTO BARRIER,0.0,56.95,Frontal
11485,VEHICLE INTO BARRIER,0.0,56.29,Frontal
11486,IMPACTOR INTO VEHICLE,270.0,62.13,Side
11487,VEHICLE INTO POLE,270.0,32.22,Side
11488,IMPACTOR INTO VEHICLE,270.0,61.84,Side
11489,VEHICLE INTO POLE,270.0,32.31,Side
11490,VEHICLE INTO BARRIER,0.0,56.99,Frontal
11491,VEHICLE INTO BARRIER,0.0,56.34,Frontal
11494,VEHICLE INTO POLE,270.0,32.27,Side
11496,VEHICLE INTO BARRIER,0.0,56.18,Frontal
11497,IMPACTOR INTO VEHICLE,270.0,61.89,Side
11498,VEHICLE INTO POLE,270.0,31.91,Side
